route,id,name,lat,lon,type,altitude,height,width
SBGR-SBMT (Parallel 2),1,SBGR,-23.435556,-46.473056,Airport,760,305,457
SBGR-SBMT (Parallel 2),2,DUMONT,-23.476915994257524,-46.47468243478397,Waypoint,914.4,305,457
SBGR-SBMT (Parallel 2),3,BARRAGEM_TIETE,-23.496914029887687,-46.54618316219257,Waypoint,914.4,305,457
SBGR-SBMT (Parallel 2),4,PONTE_ARICANDUVA,-23.518684800580004,-46.56385449621903,Waypoint,914.4,305,457
SBGR-SBMT (Parallel 2),5,SHOPPING_TATUAPE,-23.532972445391017,-46.579240141706286,Waypoint,914.4,305,457
SBGR-SBMT (Parallel 2),6,BRAS,-23.546385898723976,-46.61879249226922,Waypoint,1219,305,457
SBGR-SBMT (Parallel 2),7,SBMT,-23.509,-46.633,Airport,760,305,457
SBGR-VP-001 (Parallel 1),1,SBGR,-23.435556,-46.473056,Airport,760,305,457
SBGR-VP-001 (Parallel 1),2,DUMONT,-23.473696062246297,-46.479965480183,Waypoint,914.4,305,457
SBGR-VP-001 (Parallel 1),3,BARRAGEM_TIETE,-23.49303503774274,-46.54928049261596,Waypoint,914.4,305,457
SBGR-VP-001 (Parallel 1),4,PONTE_ARICANDUVA,-23.51568515204849,-46.567643578337446,Waypoint,914.4,305,457
SBGR-VP-001 (Parallel 1),5,SHOPPING_TATUAPE,-23.528639113561262,-46.581531783014945,Waypoint,914.4,305,457
SBGR-VP-001 (Parallel 1),6,BRAS,-23.54152782560704,-46.61676973494606,Waypoint,1219,305,457
SBGR-VP-001 (Parallel 1),7,LUZ,-23.5332060376752,-46.634218645125785,Waypoint,1219,305,457
SBGR-VP-001 (Parallel 1),8,Geometric GN_149,-23.531664480389757,-46.638231926254754,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),9,Geometric GN_148,-23.527867459384787,-46.641038837985015,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),10,Geometric GN_147,-23.52570511367137,-46.644900169616115,Geometric Node,1219,305,457
SBGR-VP-001 (Parallel 1),11,Geometric GN_146,-23.525979705830206,-46.65160655503392,Geometric Node,1219,305,457
