scenario,replica,waypoint_id,criterion,network_degree,altitude_m,operations,mean_throughput_per_hour,peak_throughput_per_hour,window_count,sample_count
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH001,uam_reh_crossing,,1036.3200000000002,43,1.7731958762886597,24.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH002,uam_reh_crossing,,1036.3200000000002,44,1.8144329896907216,24.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH003,uam_reh_crossing,,975.36,52,2.1443298969072164,20.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH004,uam_reh_crossing,,975.36,52,2.1443298969072164,20.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH005,uam_reh_crossing,,975.36,52,2.1443298969072164,20.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH006,uam_reh_crossing,,975.36,52,2.1443298969072164,20.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH007,uam_reh_crossing,,1066.8000000000002,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH008,uam_reh_crossing,,1081.8899999999999,1,0.041237113402061855,4.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH009,uam_reh_crossing,,1081.8899999999999,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH010,uam_reh_crossing,,1081.8899999999999,26,1.0721649484536082,12.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH011,uam_reh_crossing,,1081.8899999999999,2,0.08247422680412371,4.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH012,uam_reh_crossing,,1036.3200000000002,101,4.164948453608248,44.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH013,uam_reh_crossing,,1036.3200000000002,104,4.288659793814433,48.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH014,uam_reh_crossing,,1081.8899999999999,26,1.0721649484536082,12.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH015,uam_reh_crossing,,1081.8899999999999,5,0.20618556701030927,4.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH016,uam_reh_crossing,,1005.84,137,5.649484536082475,36.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH017,uam_reh_crossing,,1005.84,144,5.938144329896907,36.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH018,uam_reh_crossing,,1005.84,273,11.257731958762887,64.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH019,uam_reh_crossing,,1005.84,151,6.22680412371134,44.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH020,uam_reh_crossing,,1005.84,242,9.97938144329897,56.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH021,uam_reh_crossing,,960.1200000000001,117,4.824742268041237,36.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH022,uam_reh_crossing,,1005.84,115,4.742268041237113,24.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH023,uam_reh_crossing,,953.8536696531238,157,6.474226804123711,40.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH024,uam_reh_crossing,,1081.8899999999999,14,0.5773195876288659,8.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH025,uam_reh_crossing,,1005.84,234,9.649484536082474,52.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH026,uam_reh_crossing,,1081.8899999999999,13,0.5360824742268041,8.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH027,uam_reh_crossing,,975.36,271,11.175257731958762,72.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH028,uam_reh_crossing,,1081.8899999999999,39,1.6082474226804124,16.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH029,uam_reh_crossing,,1066.65,81,3.3402061855670104,32.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH030,uam_reh_crossing,,1066.65,80,3.2989690721649483,32.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH031,uam_reh_crossing,,1066.65,76,3.134020618556701,28.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH032,uam_reh_crossing,,1066.65,73,3.0103092783505154,28.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH033,uam_reh_crossing,,1066.65,71,2.9278350515463916,28.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH034,uam_reh_crossing,,1066.65,86,3.5463917525773194,32.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH035,uam_reh_crossing,,1005.84,37,1.5257731958762886,12.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH036,uam_reh_crossing,,1034.1961159440584,54,2.2268041237113403,28.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH037,uam_reh_crossing,,1034.3172575530384,9,0.3711340206185567,8.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH038,uam_reh_crossing,,1032.9326400277964,10,0.41237113402061853,8.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH039,uam_reh_crossing,,1005.84,104,4.288659793814433,28.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH040,uam_reh_crossing,,1005.84,104,4.288659793814433,28.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH041,uam_reh_crossing,,1005.84,104,4.288659793814433,28.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH042,uam_reh_crossing,,944.88,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XUAMREH043,uam_reh_crossing,,944.88,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION001,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION002,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION003,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION004,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION005,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION006,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION007,uam_junction,4,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION008,uam_junction,4,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION009,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION010,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION011,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION012,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION013,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION014,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION015,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION016,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION017,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION018,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION019,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION020,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION021,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION022,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION023,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION024,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION025,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION026,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION027,uam_junction,4,914.4,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION028,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION029,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION030,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION031,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION032,uam_junction,4,914.4,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION033,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION034,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION035,uam_junction,4,914.4,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION036,uam_junction,3,914.4,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION037,uam_junction,4,914.4,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION038,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION039,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION040,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION041,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION042,uam_junction,3,914.4,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION043,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION044,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION045,uam_junction,4,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION046,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION047,uam_junction,3,914.4,129,5.319587628865979,40.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION048,uam_junction,4,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION049,uam_junction,3,1219.0,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION050,uam_junction,3,914.4,175,7.216494845360825,40.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION051,uam_junction,3,914.4,2,0.08247422680412371,4.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XJUNCTION052,uam_junction,3,914.4,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH001,reh_junction,3,1066.8000000000002,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH002,reh_junction,3,1051.56,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH003,reh_junction,4,1066.8000000000002,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH004,reh_junction,3,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH005,reh_junction,4,1005.84,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH006,reh_junction,3,1005.84,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH007,reh_junction,4,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH008,reh_junction,3,1005.84,1,0.041237113402061855,4.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH009,reh_junction,4,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH010,reh_junction,3,1036.3200000000002,85,3.5051546391752577,36.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH011,reh_junction,4,1066.8000000000002,31,1.2783505154639174,12.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH012,reh_junction,3,1005.84,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH013,reh_junction,4,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH014,reh_junction,3,1005.84,5,0.20618556701030927,8.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH015,reh_junction,3,1005.84,8,0.32989690721649484,8.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH016,reh_junction,3,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH017,reh_junction,3,1005.84,72,2.9690721649484537,24.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH018,reh_junction,3,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH019,reh_junction,3,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH020,reh_junction,3,1005.84,135,5.56701030927835,28.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH021,reh_junction,4,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH022,reh_junction,3,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH023,reh_junction,3,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH024,reh_junction,4,944.88,9,0.3711340206185567,8.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH025,reh_junction,3,1036.3200000000002,1,0.041237113402061855,4.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH026,reh_junction,4,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH027,reh_junction,3,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH028,reh_junction,4,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH029,reh_junction,3,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH030,reh_junction,4,,,,,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_001_produto2_C1_p100_r001_off_20260924_10-46-06.log,XREH031,reh_junction,3,1051.56,0,0.0,0.0,97,185587
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH001,uam_reh_crossing,,1036.3200000000002,36,1.5,16.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH002,uam_reh_crossing,,1036.3200000000002,39,1.625,16.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH003,uam_reh_crossing,,975.36,48,2.0,20.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH004,uam_reh_crossing,,975.36,48,2.0,20.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH005,uam_reh_crossing,,975.36,48,2.0,20.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH006,uam_reh_crossing,,975.36,48,2.0,20.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH007,uam_reh_crossing,,1066.8000000000002,0,0.0,0.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH008,uam_reh_crossing,,1081.8899999999999,0,0.0,0.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH009,uam_reh_crossing,,1081.8899999999999,0,0.0,0.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH010,uam_reh_crossing,,1081.8899999999999,32,1.3333333333333333,12.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH011,uam_reh_crossing,,1081.8899999999999,2,0.08333333333333333,4.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH012,uam_reh_crossing,,1036.3200000000002,92,3.8333333333333335,36.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH013,uam_reh_crossing,,1036.3200000000002,96,4.0,36.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH014,uam_reh_crossing,,1081.8899999999999,32,1.3333333333333333,12.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH015,uam_reh_crossing,,1081.8899999999999,5,0.20833333333333334,4.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH016,uam_reh_crossing,,1005.84,144,6.0,32.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH017,uam_reh_crossing,,1005.84,152,6.333333333333333,36.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH018,uam_reh_crossing,,1005.84,257,10.708333333333334,72.0,96,184332
C1,C1/STATELOG_orch_20260924_104519_aba5878d_003_produto2_C1_p100_r002_off_20260924_10-46-06.log,XUAMREH019,uam_reh_crossing,,1005.84,158,6.583333333333333,36.0,96,184332
